,Header,Summary,Detail,Link,Category,CreationDate,Pic_url
0,Bird census conducted on ‘World Birds Day’,"Javed Mehr, revealed that the bird census was carried out in various parts of the city","Citizens actively participated in a bird census conducted across different areas of the city on Sunday. The findings of the census are scheduled to be unveiled on Wednesday, March 20.
Coinciding with World Birds Day celebrated annually on March 20, the Sindh Life Department's Chief Conservator, Javed Mehr, revealed that the bird census was carried out in various parts of the city. The census primarily aimed to document bird sightings, capturing videos, and taking photographs of encountered avian species.
The event saw enthusiastic involvement from wildlife photographers, university students, and social workers alike. Notably, the Indus sparrow, a bird indigenous to Sindh, typically thrives in tall grass areas along riverbanks and exhibits a penchant for dwelling near human settlements.
However, concerning declines in their population have been noted compared to previous years, attributed to various factors.
Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459674/bird-census-conducted-on-world-birds-day,karachi,2024-03-18,https://i.tribune.com.pk/media/images/41646432437-0/41646432437-0.jpg
1,Women's representation in electoral systems stressed,Notable speakers at the event included Sindh Human Rights Commission (SHRC) Chairperson,"Speakers at a convention in Sukkur stressed the importance of including women in social, political, and electoral processes for national development.
The Marvi Rural Development Organization (MRDO), under the umbrella of the Coalition for Inclusive Pakistan (CIP), organised a provincial convention themed ""Enhancing Women’s Social, Economic, Electoral, and Political Participation.""
Notable speakers at the event included Sindh Human Rights Commission (SHRC) Chairperson, Iqbal Detho, Council Member of the Human Rights Commission of Pakistan Puspha Kumari, Assistant Commissioner Sarmad Wassan, Director of Voluntary Agencies at the Social Welfare Department Abdul Hameed Shaikh, and representatives from the Women Development Department and MNA Barrister Halar Wassan, were present on the occasion.
The event drew attendees from various sectors including university students, civil society members, lawyers, journalists, and government officials.
MRDO CEO Sughra Solangi highlighted the organisation's efforts in implementing a project focused on enhancing women's participation in social, economic, and electoral processes in Sukkur district.
Solangi emphasised that the project targeted areas with low female voter turnout and addressed discriminatory practices faced by women.
She underscored socio-cultural and economic barriers hindering women's political participation, including sex segregation, illiteracy, and lack of awareness about their political rights.
MRDO Programme Manager Salman Ali discussed the organisation's mobilisation sessions aimed at raising awareness among women about their voting and political rights.
He emphasised the importance of community engagement in empowering women and fostering informed citizenship.
Speaking on the occasion, SHRC Chairperson Iqbal Detho called for stronger efforts to include women in the electoral system without discrimination.
He highlighted the need to strengthen local governance structures and shared insights into SHRC's initiatives for women's rights.
SHRC Council Member Pushpha Kumari applauded MRDO's work and stressed the importance of civil documentation for women.
She called for widespread awareness sessions on women's rights and civil documentation across Sindh.
MPA Barrister Halar Wassan commended MRDO's efforts in addressing women's issues and pledged to prioritise initiatives benefiting women in his constituency.
He reiterated the Pakistan People's Party's commitment to women's rights and empowerment, promising legislative reforms to advance gender equality.
Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459675/womens-representation-in-electoral-systems-stressed,karachi,2024-03-18,https://i.tribune.com.pk/media/images/women-at-work1678611851-0/women-at-work1678611851-0.jpg
2,Over 55 motorcycles destroyed in Nazarath blaze,Rescue 1122 mobilised their efforts to contain the rapidly spreading flames.,"A raging inferno engulfed the bushes at Gulshan-e-Iqbal Nazarath (central vehicle pool of police), reducing more than 55 old motorcycles to heaps of charred remains.
The fire brigade and rescue 1122 teams battled the flames for an hour before finally gaining control.
However, the cause of the fire and extent of the damage remain undetermined.
The blaze erupted suddenly within the vicinity of Nazarath prompting immediate action from the Aziz Bhatti police station.
The intensity of the fire necessitated additional firefighting resources, with multiple fire brigade vehicles rushing to the scene.
The Rescue 1122 mobilised their efforts to contain the rapidly spreading flames.
After a relentless hour-long struggle, the combined efforts of the fire brigade and rescue teams managed to quell the inferno.
However, dozens of motorcycles burnt to ashes with Fire Officer Ghulam Yasin reporting the destruction of over 55 old motorcycles.
Three fire tenders from KMC and a dedicated Rescue 1122 team took part in the firefighting operation.
The timely response of the fire brigade personnel averted further catastrophe, saving nearby residences and structures from the ravaging flames.
There were no casualties reported during the incident. However, investigations into the cause of the fire and the extent of the damage are ongoing.
Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459676/over-55-motorcycles-destroyed-in-nazarath-blaze,karachi,2024-03-18,https://i.tribune.com.pk/media/images/KARACHI-GULSHAN-E-IQBAL-FIRE1655063200-0/KARACHI-GULSHAN-E-IQBAL-FIRE1655063200-0.jpg
3,Drugs worth Rs5m recovered,"6kgs of hashish, 1.5kgs of ice, 300 grams of heroin and a motorcycle were recovered","Excise and Narcotics Department officer Khawaja Wasim on Sunday said that the department’s team in Korangi arrested two suspects Sajjad Khan and M. Ejaz during an operation conducted at Chakra Goth on the instructions of Sindh Anti-Narcotics Minister Sharjeel Inam Memon. The officer said that 6kgs of hashish, 1.5kgs of ice, 300 grams of heroin and a motorcycle were recovered from the arrested accused. A case has been registered against the accused. The seized drugs are worth more than Rs5 million. Our correspondent
Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459677/drugs-worth-rs5m-recovered,karachi,2024-03-18,https://i.tribune.com.pk/media/images/drugs-file1650890546-0/drugs-file1650890546-0.jpg
4,Blind murder mystery solved,Police registered a murder case based on the government’s complaint.,"Police have cracked a blind murder case, arresting three suspects, including two women, and recovering the murder weapon.
As per details, the body of an unidentified 45-year-old individual was recovered in a sack near Ahsan Ahmed Chowk in Surjani Town on March 13. The victim, who was later identified as Shahnawaz Mazari, had been stabbed with a knife. Police registered a murder case based on the government’s complaint.
Acting on intelligence information from their sources, police managed to arrest two persons identified as Mehnaz Akhtar and Tehreem, along with the victim's friend, Hamza. It was revealed that Hamza had two knives, one of which was used in the murder. Police recovered the murder weapon from Hamza's possession.
During preliminary investigations, the accused confessed to the murder of Shahnawaz Mazari. Motives behind the heinous act were attributed to family disputes and personal grudges.
Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459678/blind-murder-mystery-solved,karachi,2024-03-18,https://i.tribune.com.pk/media/images/911547-bulletstargetkillingmurdershotkilledPHOTOMOHAMMADSAQIBx-1435544094/911547-bulletstargetkillingmurdershotkilledPHOTOMOHAMMADSAQIBx-1435544094.jpg
5,SWD rescues 14 spiny-tailed lizards,14 spiny-tailed lizards were confiscated from a stall operated by vendor Nawab Ali,"The Sindh Wildlife Department (SWD) rescued 14 spiny-tailed lizards during an operation at the UP Sunday market and released them into the Northern Bypass area.
The SWD officials stated that the action was initiated based on a tip-off received at the Sunday Bazaar on UP Morr where at least 14 spiny-tailed lizards were confiscated from a stall operated by vendor Nawab Ali in the market.
The vendor, Ali, who has been warned multiple times in the past for selling lizard oil, was not apprehended during the recent raid due to his disability.
However, a written statement was obtained from him, urging him to refrain from engaging in this business in the future.
The official mentioned that the lizards were released back into their natural habitat in the Northern Bypass area.
Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459679/swd-rescues-14-spiny-tailed-lizards,karachi,2024-03-18,https://i.tribune.com.pk/media/images/649720-lizard-1387864552/649720-lizard-1387864552.jpg
6,SSWMB implements special cleanup drive,The management staff will be on duty from 6am until 5pm,"Sindh Solid Waste Management Board (SSWMB) has announced special cleaning arrangements at Iftar and Sehr in Karachi during the month of Ramazan.
Reportedly, sanitary workers will be deployed in three shifts to ensure timely cleaning, prioritising the relief to the public. Under the guidance of SSWMB Managing Director, Syed Imtiaz Ali Shah, meticulous cleanliness arrangements have been put in place for Ramazan. Various welfare organisations organise such events, and they have expressed satisfaction with the performance of the SSWMB. During a recent meeting chaired by the managing director, it was decided to assign sanitary workers to three shifts throughout the holy month.
The management staff will be on duty from 6am until 5pm. Additionally, extra personnel have been appointed to clean mosques, Imambargahs, Bachat Bazaars, markets, food streets, and graveyards. Furthermore, after the 15th day of Ramazan, staffing will be adjusted as needed to enhance cleaning around markets and Bachat Bazaars.

Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459680/sswmb-implements-special-cleanup-drive,karachi,2024-03-18,https://i.tribune.com.pk/media/images/Afghanistan-floods1661171960-2/Afghanistan-floods1661171960-2.png
7,Extortionist apprehended in Rangers-police joint operation,Accused received Rs1 million extortion money from two persons,"Sindh Rangers and Police in a joint operation arrested an accused identified as Arif Ali, involved in extortion, in Badr Commercial, Defence.
According to a spokesperson of Sindh Rangers, during the preliminary investigation, the accused revealed that the he belongs to Khokhar gang involved in extortion. The accused is the ringleader of the said gang. The accused has confessed to being involved in many cases of extortion in different areas of the city. The accused called a businessman in Clifton area ion and demanded Rs2 million and threatened serious consequences in case of non-payment.
According to the spokesman, arrested accused used to call through stolen SIMs and mobile phone for extortion. After making calls he used to switch off mobile phone. The accused has also revealed that he had received Rs1 million extortion money from two persons earlier. Raids are being conducted to arrest other accomplices of the accused. The arrested accused has been handed over to the police for further legal action.
The spokesperson appealed to the public to report about such elements immediately to the nearest Rangers Check Post, Rangers Helpline 1101 or Rangers WhatsApp number 03479001111. The name of the informer will be kept confidential, the spokesman said.
 
Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459681/extortionist-apprehended-in-rangers-police-joint-operation,karachi,2024-03-18,https://i.tribune.com.pk/media/images/Karachi-rangers-army-security-mohammad-noman/Karachi-rangers-army-security-mohammad-noman.jpg
8,Mob thrashes street criminals,2 accused riding a motorcycle were robbing passers-by near Bilal Masjid,"Residents in Orangi Town captured two bandits and gave them a good thrashing. The police reached the spot and took the accused into custody and shifted them to the hospital.

According to the details, at around five o'clock on Sunday evening, two accused riding a motorcycle were robbing passers-by near Bilal Masjid. The area people noticed the activity and captured the robbers. They subjected them to severe beating, inflicting serious injuries to them.
The police reached the spot and took the accused from the clutches of the angry mob and shifted them to the hospital, where the injured were identified as 20-year-old Muhammad Ali and 18-year-old Haider Ali. Injured Haider Ali has also been shot in the leg.
The police suspect that someone from the mob also shot the bandit by firing on his leg. The police are also checking the criminal records of the injured.

Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459682/mob-thrashes-street-criminals,karachi,2024-03-18,https://i.tribune.com.pk/media/images/gun-file1710526523-0/gun-file1710526523-0.jpg
9,Lady doctor among three commits suicide,"Hira committed suicide for unknown reasons, family","A female doctor allegedly committed suicide by hanging herself with a ceiling fan inside her flat in Baloch Colony on Sunday. Family members told the police that the deceased, Dr Sheni Rossi, 28, was in depression and ended her life to get rid of her health problems. Baloch Colony police station SHO, Naeem Rajput said that according to the initial investigation the incident appears to be a suicide but further investigation into the matter is underway.
The police were interrogating the relatives of the deceased. Meanwhile, another woman, Hira, 22, was found hanging with a ceiling fan inside her house in Orangi Town.
According to the family of the deceased, Hira committed suicide for unknown reason. Her body was shifted to Abbasi Shaheed Hospital for medico-legal formalities.
A man, Abdul Raees, ended his life by hanging himself with a ceiling fan in Korangi. His body was shifted to a nearby private hospital for post-mortem. The family of the deceased refused to take any legal action on the incident.
Published in The Express Tribune, March 18th, 2024
",https://tribune.com.pk/story/2459683/lady-doctor-among-three-commits-suicide,karachi,2024-03-18,https://i.tribune.com.pk/media/images/Suicide1631255623-0/Suicide1631255623-0.jpg
