,Header,Summary,Detail,Link,Category,CreationDate
0,"Amid token strike by millers, KP asks Punjab to lift ban on wheat supply",CM also complains vehicles with Passco wheat stopped at checkposts,"PESHAWAR: The government of Khyber Pakhtunkhwa on Monday asked the Punjab government to allow unrestricted supply of the wheat and its products to the northwestern province by abolishing checkposts it set up to check the movement of the staple commodity.
Also in the day, flour millers in the province began a two-day token strike against Punjab’s ban on wheat transportation.
In a letter, caretaker KP Chief Minister Mohammad Azam Khan asked his Punjab counterpart, Mohsin Raza Naqvi, for an immediate end to the restriction on wheat transportation.
“The impression is being created that these measures by the Punjab food department are against the spirit of Article 151(3)(a) of the Constitution, which refrains the provincial government from restricting the free inter-provincial movement of food commodities,” he noted in the letter.

CM also complains vehicles with Passco wheat stopped at checkposts

Mr Khan said KP was a wheat-deficit province with its wheat requirements standing at 5.1 million metric tons against the local production of 1.3 million metric tons.
“This shortfall is being overcome through open wheat/flour trade from Punjab,” he said.
The KP chief minister said the province required 14,000 tons of wheat and flour daily.
He also said the province’s food department maintained operational and strategic food reserves.
“Operational reserves are released to flour mills during the lean period i.e. from September 1 to April 30. During the May-September period, the province [KP] is totally dependent on wheat and flour supply from the open market, mainly from Punjab. Approximately 72pc of our total requirements is fulfilled by Punjab through open private wheat and flour trade,” he said.
Mr Khan said that Punjab’s food department had established checkposts on the entry points of KP restricting the movement of wheat and flour and adversely affecting supplies in the local markets.
He said that the price of wheat and flour had significantly increased, while the shortage of wheat and flour in the open market was imminent that could lead to the law and order situation in the province.
In the letter, the KP chief minister said the vehicles loaded with wheat purchased from the Pakistan Agriculture Storage and Services Corporation (Passco) on the “government-to-government basis” were also stopped unnecessarily though a verification mechanism had been established after a meeting with the prime minister.
“The civil society in KP, including the flour mills association, have agitated the issue through press conferences and requested me to take up the issue with the Punjab government for free movement of wheat and flour. It is therefore requested that Punjab authorities be directed to remove checkposts to allow the free movement of wheat and its products to KP in the best public interest,” he said.
Mr Khan added that supply of the Passco’s wheat for KP should be allowed after verification by the food department.
Meanwhile, the Pakistan Flour Mills Association’s KP chapter began a two days token strike to protest the Punjab government’s curbs on wheat supply to the province.
Provincial chairman of the PFMA Haji Mohammad Iqbal said that though the requests and protests by the local millers, there was no progress on the issue.
“Our [association] leaders will meet today (Tuesday) to chalk out the future course of action against the unjustified and illegal restrictions by the Punjab government on wheat movement,” he said.
Meanwhile, adviser to the prime minister Amir Muqam said he contacted the prime minister and sought his intervention over Punjab’s ban on wheat supply.
“The prime minister, who is in London, contacted the Punjab authorities and directed them to resolve the issue,” he said in a statement.
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751641/amid-token-strike-by-millers-kp-asks-punjab-to-lift-ban-on-wheat-supply,peshawar,2023-05-09
1,Undertrial shot dead by rival on Kohat court premises,KOHAT: A murder accused brought by the police from jail to the heavily-guarded Kohat courts for hearing into the ...,"KOHAT: A murder accused brought by the police from jail to the heavily-guarded Kohat courts for hearing into the case was killed in front of the courtroom of the senior civil judge by his rival on Monday.
District police officer Farhan Khan, while taking serious notice of the security lapse on the courts’ premises, suspended five policemen on duty. He also ordered SP operations Zahid Khan to investigate the severe breach of security at the courts, and submit a report.
The police said the undertrial, Daud Jan, a resident of Sadda tehsil of Kurram district, was shot dead by Inamullah, belonging to Peshawar. 
However, the police overpowered the killer when he tried to flee, and recovered the pistol used in the crime. He was shifted to the cantonment police station where an FIR was registered against him.
District police’s spokesman Fazal Naeem told Dawn that the deceased had killed a taxi driver after hiring his cab for Kurram district from Peshawar eight months ago. He had also taken away the car.
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751640/undertrial-shot-dead-by-rival-on-kohat-court-premises,peshawar,2023-05-09
2,DG information warns striking employees  of action,PESHAWAR: The recently-appointed director general of information and public relations has threatened the directorate...,"PESHAWAR: The recently-appointed director general of information and public relations has threatened the directorate employees protesting against his appointment with disciplinary proceedings if they failed to resume duties immediately.
Directorate of information employees have been boycotting duties since last Monday in protest against the appointment of Fazal Hussain, a bureaucrat, as director general information and public relations, and demanding appointment of someone from the department as the director general.
A notice issued on Monday with signatures of Mr Hussain, said the employees’ strike since April 28 had created problems for the government and severely affected the official business.
In the notice, he directed the employees to resume their duties without delay, or face strict disciplinary action under Efficiency and Discipline Rules, 2011, along with stoppage of pay. 
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751639/dg-information-warns-striking-employees-of-action,peshawar,2023-05-09
3,Workers protest  ex-MPA’s ‘interference’ in Pesco affairs,"PESHAWAR: The All Pakistan Wapda Hydro Electric Union, Khyber Pakhtunkhwa on Monday staged a protest against...","PESHAWAR: The All Pakistan Wapda Hydro Electric Union, Khyber Pakhtunkhwa on Monday staged a protest against interference in the affairs of Peshawar Electric Supply Company by former Pakistan Tehreek-i-Insaf MPA Fazal Ealhi.
Union’s acting KP chairman Naseerullah Mohmand, general secretary Nurul Amin Haiderzai and other leaders attended the protest held outside the Peshawar Press Club.
Mr Mohmand and others said some days ago Fazal Elahi with a mob attacked the Kohat and Rehman Baba grid stations and resumed electricity supply on feeders undergoing routine loadshedding by holding the staff hostage. They said Mr Elahi’s actions were causing unease and concerns among the staff of power utility across the province. They said Mr Elahi had also attacked the electricity grid stations on several occasions in the past.
The protesters demanded of the authorities to end political appointments in Pesco and take legal action against Mr Elahi for attacking grid stations. 
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751638/workers-protest-ex-mpas-interference-in-pesco-affairs,peshawar,2023-05-09
4,KP governor claims holding backdoor talks with PTI leaders,"“I hope for some positive results in this dialogue,” says Governor Ghulam Ali.","PESHAWAR: Khyber Pakhtunkhwa Governor Ghulam Ali on Monday said that he hoped the Pakistan Tehreek-i-Insaf (PTI) would show flexibility in its position on the election issue as he was holding backdoor talks with some of its senior leaders to resolve the issue in the “larger interest” of the country.
“I hope for some positive results in this dialogue,” the governor told Dawn here.
Mr Ali claimed that he asked Senate chairman Mohammad Sadiq Sanjrani to “intervene and play a positive role to bring political parties closer.”
He said there shouldn’t be any issue if polls were held in October.
The governor said that PTI chairman Imran Khan ordered his party’s members to resign from the National Assembly and dissolved the assemblies of Punjab and KP.

Says hopeful for positive results in dialogue

He said that members of the Sindh and Balochistan assemblies won’t agree to the dissolution of their respective houses before the competition of their constitutional terms. Mr Ali claimed that everybody was on the same page on general elections but the issue was about when they should be held.
“What will happen if polls are held in October instead of September [as demanded by the PTI]?”
The governor said that the country’s current financial position didn’t allow the holding of elections in intervals, while the law and order situation didn’t favour such electoral exercise either, so the government advocated nationwide polls the same day.
Earlier after receiving the torch of 34th National Games at the Governor’s House, Mr Ali told reporters that the Supreme Court and parliament would be on the same page on elections.
“Any decision on general elections will be made in the larger interest of the country,” he said.
The governor said that the Supreme Court was the country’s top court, while the Election Commission of Pakistan was also one of the highest constitutional bodies in the country.
He said that he met President Dr Arif Alvi twice and called for a “collective decision” on polls.
On April 18, Governor Haji Ghulam Ali had said the security situation in the province didn’t favour the holding of election to the provincial assembly and the Supreme Court shared his opinion.
“The apex court understands that the law and order situation in KP is not conducive to elections,” he told reporters at the provincial headquarters of the Jamiat Ulema-i-Islam-Fazl.
Mr Ali had also said that he was grateful to the Supreme Court for being “lenient” with KP regarding elections. He added that there was no ambiguity regarding the holding of elections within 90 days of the assembly’s dissolution but it was his job to announce the poll date. He claimed that the Pakistan Tehreek-i-Insaf led by former prime minister Imran Khan didn’t push for elections in KP as it did for Punjab polls.
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751637/kp-governor-claims-holding-backdoor-talks-with-pti-leaders,peshawar,2023-05-09
5,Trade with Afghanistan via Torkham on constant decline,Traders allege govt departments not serious in addressing their issues.,"KHYBER: Contrary to repeated official pledges and rosy promises about an increase in trade with Afghanistan through Torkham border and provision of facilities to traders, the quantum of bilateral trade has been on constant decline since 2016.
According to official figures, the quantum of bilateral trade with Afghanistan has plummeted to a mere $800 million in comparison to $1.3 billion per annum in 2015-16, thanks to a lack of interest and coordination between various government departments operating at Torkham.
Importers, exporters, custom clearing agents and transporters with whom this scribe interacted on the matter said that visits by different government dignitaries to Torkham and a series of consultative meetings proved to be an exercise in futility and a mere photo session.
“I have been attending such meetings at Torkham, Peshawar and even Islamabad since 2016 but all such occasions proved to be a mere ‘rhetoric’ as nothing concrete is done to alleviate the sufferings of traders and transporters while the trade is on the constant decline,” Haji Jabir Shinwari, patron-in-chief of All KP Exporters Association and a founding member of Khyber Chamber of Commerce and Industry, told this scribe.

Traders allege govt departments not serious in addressing their issues

He said that government had no will to promote bilateral trade with Afghanistan and solve the issues faced by traders and transporters.
He said that around 120 of the total 131 exporters had shifted their businesses outside Pakistan during the last three to four years due to the unfriendly trade policies of the government. He added that lucrative offers were made to him by some traders-friendly countries for taking out his capital from Pakistan.
Haji Jabir said that he had stopped attending official meetings regarding promotion of trade with Afghanistan via Torkham, Kharlaachi, Ghulam Khan and Chaman as those meetings had ‘dealt a blow’ to the trade rather than promoting it due to the anti-traders attitude of the government officials and relevant departments.
Zahidullah Shinwari, a two-time president of Sarhad Chamber of Commerce and Industry, wondered as to why the clearance of export goods slowed down when trade with Afghanistan had declined to a mere 20 per cent in comparison to the start of construction work on the so-called state-of-the-art custom terminal in 2015.
He said that trade was at a ‘fast track’ when infrastructure was and limited facilities were available to traders but it had suddenly nosedived when officials started tall claims about provision of modern facilities along with the completion of road from Peshawar to Torkham some seven years ago.
He said that despite holding a series of meetings, no government official or department had so far tried to reach to the root cause of the problems, which were hampering bilateral trade with Afghanistan.
“We have failed to devise ways for better trade with Afghanistan despite favourable signs from the neighbouring country,” said Mr Shinwari. He added that Pakistan was yet to sign a free trade, preferential trade agreement with Afghanistan besides reducing taxes and tariffs for the collective benefit of traders of both countries.
He while government was seeking dollars, local traders with their personal efforts and business trust could earn and bring billions of dollars if sincere and serious efforts were made to improve bilateral trade with Afghanistan.
Mujeebullah, an exporter and clearing agent, said that introduction of new border management policy in 2016 proved to be the ‘mother of all ills’ for local traders and transporters as that policy hugely impacted the ‘free trade’ going on with Afghanistan since the country’s independence.
He said that instead of creating hurdles in the name of border management, the government should pursue a policy of free and easy trade with war-affected Afghanistan as it was in need of cheap and speedy receipt of goods consignments from Pakistan to its every corner.
He cited traffic congestion due to slow goods clearance by custom authorities and electronic scanning of every vehicle by National Logistic Cell, little parking space for loaded and empty vehicles at Torkham, security checking at the zero point and denial of permission to an assistant driver or cleaner without visa into Pakistan as some of the major issued faced by local traders, transporters and custom clearing agents.
He said that obstacles to swift clearance of trade goods considerably cut down custom revenues while the relevant departments were least interested in removing those lacunas as there was a serious lack of coordination among the various government entities operating at Torkham.
“It seems that different government departments and agencies, stationed at Torkham, are in a ‘mad’ run to outdo each other in discouraging local traders for carrying out bilateral trade with Afghanistan and also discrediting their own departments,” said a young custom clearing agent, who wished not to be named.
National Logistic Cell officials, however, said that the custom terminal would be completed by the end of current year to address the issues of parking, traffic congestion and slow goods clearance.
The newly-appointed chief collector (custom) in Khyber Pakhtunkhwa, Fayyaz Anwar, also had during a meeting at Torkham on April 8 gave a firm assurance to all the stakeholders that concrete steps would be taken to remove hurdles to trade between the two neighbouring countries as soon as possible.
Traders and transporters at Torkham, however, said that nothing concrete had happened since then and they were still faced with delays in goods clearance while many among them were deserting the business due to lack of facilities and interest by the official quarters.
They also doubted NLC claims about completion of the custom terminal by the end of the year and said that there was still a lot to be done as the pace of work on it was not up to the mark.
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751636/trade-with-afghanistan-via-torkham-on-constant-decline,peshawar,2023-05-09
6,Three drug traffickers arrested in Lakki,LAKKI MARWAT: Police on Monday arrested three drug traffickers in separate actions in Darra Pezu town of Lakki...,"LAKKI MARWAT: Police on Monday arrested three drug traffickers in separate actions in Darra Pezu town of Lakki Marwat.
An official said on a tip-off, a police party raided a hideout in Shahbazkhel area, and arrested Mubashir, who was wanted in a case of firing in air. He said the police seized 1.2 kilogrammes hashish, an assault rifle and bullets from him. The official said the police also arrested two drug peddlers travelling in a car on Bilandkhel Road near Shahbazkhel and seized 600 grams of ice drug from them.
The official identified the arrested men as Rizwanullah and Farmanullah, who belonged to a narcotics smugglers’ gang. An FIR was registered against them in Shaheed Haibat Ali Khan police station.
The official said the car was coming from DI Khan. 
EXAM STAFF REMOVED: Board of Intermediate and Secondary Education, Bannu, Chairman Arshad Ali Khalil removed six-member staff of an examination centre during a surprise inspection visit to Government Higher Secondary School Landiwah, Lakki Marwat, on Monday after a teacher was caught red-handed while assisting students in cheating, an official said.
The official said removed officials included centre superintendent Ihsanul Haq, deputy superintendent Zar Ali Khan and invigilators Mohammad Zaheeruddin, Naseer Ahmad and Naimatullah Khan and e-monitor Shoaib Ahmad Shah. He said the officials belonged to Bannu and North Waziristan districts.
The board chairman had also removed a seven-member supervisory staff at an examination centre in Lakki, last week.
SOCIAL WORK: The boy scouts of government schools removed garbage from in and outside of public sector hospitals in Lakki Marwat and Naurang towns on Monday. Under the supervision of scout leaders Pir Syed Qaisar Abbas Shah and Suleman Nasir, groups of scouts went to the Government City Hospital in Lakki and Category-C Hospital in Naurang, where they lifted litter, removed waste from the emergency and other wards and provided assistance to patients and their attendants.
“The activity was carried out on the directives of district education officer Mohammad Ilyas Khan Khattak, who also holds the post of district scout commissioner,” an official said.
He said the scouting activity was meant motivate students to take part in social work for the community’s welfare. 
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751635/three-drug-traffickers-arrested-in-lakki,peshawar,2023-05-09
7,Cheating material seized,SHANGLA: Chakesar assistant commissioner Mohammad Hamid Siddiqui seized a huge number of pocket guides from...,"SHANGLA: Chakesar assistant commissioner Mohammad Hamid Siddiqui seized a huge number of pocket guides from bookstores in Chakesar Bazaar and booked their owners for violating the Section 144, which banned the sale of any material that could aid in cheating during the ongoing secondary school certificate examinations. 
The raids on bookstores were conducted on public complaints about cheating in examination halls. The district administration had imposed Section 144 of CrPC, banning sale of pocket guides and other material that could aid in cheating.
Talking to reporters, Mr Siddiqui said he had ordered FIRs against the bookstore owners selling pocket guides, and also sealed their shops.
IMPOUNDED: The Shangla police impounded a number of motorcycles and vehicles during a crackdown on underage drivers, a statement said on Monday.
The statement issued from the district police office said strict action was being against underage drivers and traffic rules’ violators to make the travel on roads safe. It said underage drivers posed a big threat to road users.
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751634/cheating-material-seized,peshawar,2023-05-09
8,Public health lab seeks Rs40m for effective response to mpox,Director says last funding from health dept received in 2021,"PESHAWAR: The Public Health Reference Laboratory, Khyber Medical University, has demanded funds to ensure effective response to mpox as the province has recorded 99 suspected cases so far.
In a letter addressed to the health department, Dr Yasar Mehmood Yousafzai, the director of Public Health Reference Laboratory (PHRL), has asked for provision of Rs40 million, not only to process the samples of suspected cases of mpox but also to conduct PCRs of Covid-19 and investigate the specimen of suspected typhoid, cholera, dengue, Congo fever, chikungunya, hepatitis and influenza cases.
It said that the province was currently processing 99 samples of suspected mpox cases and it was an obligation of the government to start testing as World Health Organisation (WHO) had declared the disease an emergency of international concern. It said that National Command and Operation Centre was holding regular review meetings about the ailment.
The letter said that the WHO’s guidelines recommended that prevention and control of mpox and its testing in provinces and at international borders was mandatory to put brakes on it and stop its outbreak.

Director says last funding from health dept received in 2021

The PHRL director said that two cases were recorded in Sindh province recently and the infection could spread to Khyber Pakhtunkhwa through international and local transmission, especially when skin conditions such as chickenpox, measles and other viral infections were prevalent in the province. He said that PCR test for mpox must be ensured in the larger public interest to avoid panic and ensure prompt response.
He said that PHRL was the only laboratory in the province where PCR for mpox could be conducted if the department released funds for procurement of kits, chemicals, consumable and human resources. “Our staffers are trained in lab testing as well as public health aspects of infectious diseases. Besides mpox, the lab will conduct differential diagnosis of measles and chickenpox to generate better public health response,” he added.
The PHRL is located at Khyber Medical University and run by health department. It has been working in collaboration with National Institute of Health (NIH), Islamabad. It has conducted 1.7 million Covid-19 tests so far.
According to the memorandum of understanding, provision of funds to the laboratory is the responsibility of the health department but of late, it has been facing issues of finances that can negatively impact the province’s response to public health issues.
The official said that they had received last funding from the health department in 2021 that had already exhausted and the operations of the laboratory couldn’t be continued beyond the ongoing month.
During the last meeting, held with the health adviser to caretaker chief minister in the chair, provision of funds to the laboratory was recommended to tackle the problem of mpox.
According to the letter, the director has sought immediate release of funds so that the laboratory can be kept functional not only to ensure surveillance of mpox but other ailments which are occurring in the province. Timely diagnosis, he said, was required to prepare for all communicable diseases’ surveillance and testing.
The meeting had decided that the annual grant of PHRL should be part of the regular budget of the health department in order to conduct testing of all ailments without any hindrance. PHRL has tested seven samples of suspected mpox patients so far. However, all of them were negative.
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751633/public-health-lab-seeks-rs40m-for-effective-response-to-mpox,peshawar,2023-05-09
9,Youth found dead in Swabi,SWABI: The police on Monday recovered the body of a 20-year-old youth from Maneri Bala area here.,"SWABI: The police on Monday recovered the body of a 20-year-old youth from Maneri Bala area here.
Officials said the city police station was informed by the locals about the presence of the body. 
They said the body was collected and shifted to the District Headquarters Hospital for autopsy.
SHO city police station Ajab Durrani said the deceased was shot from a close range. He said cause of the incident and the killers were not known. 
The deceased was identified as Nasir Zia.
The SHO said an FIR had been registered against unidentified assailants.
CORPORAL PUNISHMENT: The local people have condemned incidents of corporal punishment in educational institutions after separate videos showing students being beaten up by their teachers at a government school and a private college went viral on social media.
They demanded severe punishment to the teachers involved in the cruel practice.
In one of the viral videos, a teacher at a private college in Topi is seen beating up students in a classroom with a heavy stick.
The people said physical violence on students affected their psychological health, undermining their self-esteem.
Also, Sanan Khan, 7, a second grade student, was beaten up by his teacher in a government primary school.
When contacted, an official of the district education office told Dawn that corporal punishment was strictly prohibited, and that those involved in the cruel act would be punished. 
Published in Dawn, May 9th, 2023
",https://www.dawn.com/news/1751632/youth-found-dead-in-swabi,peshawar,2023-05-09
